Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),day
1277,"300 Hayes Street, Civic Center, San Francisco",2530,"3200 Blandon Road, Oak Knoll Golf Links, Oakland","3/7/2020 - 3/7/2020, Every day, Daily Average",1345,1178,1535,7
1277,"300 Hayes Street, Civic Center, San Francisco",2554,"0 Oliver Lane, Mill Valley","3/7/2020 - 3/7/2020, Every day, Daily Average",1260,1070,1482,7
1277,"300 Hayes Street, Civic Center, San Francisco",2582,"1200 Manzanita Drive, Millbrae","3/7/2020 - 3/7/2020, Every day, Daily Average",1269,988,1629,7
1277,"300 Hayes Street, Civic Center, San Francisco",2593,"5500 Stoneridge Mall Road, Pleasanton","3/7/2020 - 3/7/2020, Every day, Daily Average",2127,1957,2311,7
1277,"300 Hayes Street, Civic Center, San Francisco",2597,"3000 Telegraph Avenue, Pill Hill, Oakland","3/7/2020 - 3/7/2020, Every day, Daily Average",969,766,1224,7
1277,"300 Hayes Street, Civic Center, San Francisco",2601,"800 Cole Street, Ashbury Heights, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",580,422,796,7
1277,"300 Hayes Street, Civic Center, San Francisco",2603,"11200 Kerrigan Drive, Chabot Park, Oakland","3/7/2020 - 3/7/2020, Every day, Daily Average",1425,1244,1631,7
1277,"300 Hayes Street, Civic Center, San Francisco",2605,"0 Cable Roadway, Sausalito","3/7/2020 - 3/7/2020, Every day, Daily Average",1065,882,1285,7
1277,"300 Hayes Street, Civic Center, San Francisco",2606,"2100 Beach Street, Marina District, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",700,531,922,7
1277,"300 Hayes Street, Civic Center, San Francisco",2611,"2000 Evergreen Avenue, Assumption Parish, San Leandro","3/7/2020 - 3/7/2020, Every day, Daily Average",1926,1294,2864,7
1277,"300 Hayes Street, Civic Center, San Francisco",2613,"1700 Eisenhower Street, Shoreview, San Mateo","3/7/2020 - 3/7/2020, Every day, Daily Average",1350,1133,1608,7
1277,"300 Hayes Street, Civic Center, San Francisco",2614,"100 West Portal Avenue, West of Twin Peaks, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",1032,844,1261,7
1277,"300 Hayes Street, Civic Center, San Francisco",2620,"2200 McGee Avenue, Central Berkeley, Berkeley","3/7/2020 - 3/7/2020, Every day, Daily Average",1291,1066,1562,7
1277,"300 Hayes Street, Civic Center, San Francisco",2622,"300 Langton Street, South of Market, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",332,226,486,7
1277,"300 Hayes Street, Civic Center, San Francisco",2624,"1300 16th Avenue, Inner Sunset, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",609,447,829,7
1277,"300 Hayes Street, Civic Center, San Francisco",2625,"400 Alpha Street, Visitacion Valley, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",708,520,962,7
1277,"300 Hayes Street, Civic Center, San Francisco",2629,"Cochrane Street, Bayview, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",985,814,1190,7
1277,"300 Hayes Street, Civic Center, San Francisco",2634,"Dwight D. Eisenhower Highway, Albany","3/7/2020 - 3/7/2020, Every day, Daily Average",1297,912,1843,7
1277,"300 Hayes Street, Civic Center, San Francisco",2643,"1300 Egbert Avenue, Bayview, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",808,605,1077,7
1277,"300 Hayes Street, Civic Center, San Francisco",2654,"Robert Dollar Drive, San Rafael","3/7/2020 - 3/7/2020, Every day, Daily Average",1752,1531,2004,7
1277,"300 Hayes Street, Civic Center, San Francisco",2660,"0 Burgess Court, Sausalito","3/7/2020 - 3/7/2020, Every day, Daily Average",1143,963,1355,7
1277,"300 Hayes Street, Civic Center, San Francisco",2673,"100 Rutledge Street, Bernal Heights, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",399,289,549,7
1277,"300 Hayes Street, Civic Center, San Francisco",2694,"1900 Buchanan Street, Western Addition, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",339,220,521,7
1277,"300 Hayes Street, Civic Center, San Francisco",2695,"2200 Rivera Street, Sunset District, San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",996,807,1227,7
1277,"300 Hayes Street, Civic Center, San Francisco",2697,"200 F Street, Centennial, Redwood City","3/7/2020 - 3/7/2020, Every day, Daily Average",1887,1670,2131,7
1277,"300 Hayes Street, Civic Center, San Francisco",2700,"300 Ponderosa Road, Avalon, South San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",1089,696,1703,7
1277,"300 Hayes Street, Civic Center, San Francisco",2708,"200 Westview Drive, Sunshine Gardens, South San Francisco","3/7/2020 - 3/7/2020, Every day, Daily Average",1157,960,1393,7
1277,"300 Hayes Street, Civic Center, San Francisco",9,"500 Hyde Street, Tenderloin, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",284,194,414,8
1277,"300 Hayes Street, Civic Center, San Francisco",20,"900 Sutter Street, Lower Nob Hill, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",254,164,391,8
1277,"300 Hayes Street, Civic Center, San Francisco",21,"3400 Pierce Street, Marina District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",552,456,667,8
1277,"300 Hayes Street, Civic Center, San Francisco",30,"2200 Central Avenue, Alameda","3/8/2020 - 3/8/2020, Every day, Daily Average",1338,1160,1542,8
1277,"300 Hayes Street, Civic Center, San Francisco",44,"1700 Egbert Avenue, Bayview, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",702,508,969,8
1277,"300 Hayes Street, Civic Center, San Francisco",46,"500 Chester Street, West Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",865,720,1037,8
1277,"300 Hayes Street, Civic Center, San Francisco",57,"1700 Bayo Vista Avenue, San Pablo","3/8/2020 - 3/8/2020, Every day, Daily Average",1450,1095,1918,8
1277,"300 Hayes Street, Civic Center, San Francisco",58,"5600 Genoa Street, Santa Fe, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",1260,951,1669,8
1277,"300 Hayes Street, Civic Center, San Francisco",78,"1400 Thomas Avenue, Bayview, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",831,645,1069,8
1277,"300 Hayes Street, Civic Center, San Francisco",79,"1500 California Street, Polk Gulch, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",297,184,477,8
1277,"300 Hayes Street, Civic Center, San Francisco",80,"0 Farren Street, Western Addition, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",314,231,426,8
1277,"300 Hayes Street, Civic Center, San Francisco",81,"0 Berkeley Way, Diamond Heights, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",898,754,1069,8
1277,"300 Hayes Street, Civic Center, San Francisco",82,"2700 25th Street, Mission District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",359,254,505,8
1277,"300 Hayes Street, Civic Center, San Francisco",87,"2200 Wyandotte Street, Mountain View","3/8/2020 - 3/8/2020, Every day, Daily Average",2029,1867,2204,8
1277,"300 Hayes Street, Civic Center, San Francisco",91,"700 Industrial Road, San Carlos","3/8/2020 - 3/8/2020, Every day, Daily Average",1521,1320,1752,8
1277,"300 Hayes Street, Civic Center, San Francisco",96,"2200 Bonar Street, Poets Corner, Berkeley","3/8/2020 - 3/8/2020, Every day, Daily Average",1350,1108,1643,8
1277,"300 Hayes Street, Civic Center, San Francisco",98,"500 10th Street, Downtown Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",918,763,1104,8
1277,"300 Hayes Street, Civic Center, San Francisco",102,"500 Mount Street, East Richmond, Richmond","3/8/2020 - 3/8/2020, Every day, Daily Average",1339,1033,1734,8
1277,"300 Hayes Street, Civic Center, San Francisco",108,"400 West Sunset Boulevard, Hayward","3/8/2020 - 3/8/2020, Every day, Daily Average",1686,1357,2093,8
1277,"300 Hayes Street, Civic Center, San Francisco",113,"1200 Hayes Street, Western Addition, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",181,116,281,8
1277,"300 Hayes Street, Civic Center, San Francisco",151,"500 20th Street, Downtown Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",1055,956,1163,8
1277,"300 Hayes Street, Civic Center, San Francisco",155,"400 North Mary Avenue, Sunnyvale West, Sunnyvale","3/8/2020 - 3/8/2020, Every day, Daily Average",2316,2082,2575,8
1277,"300 Hayes Street, Civic Center, San Francisco",165,"2200 Franklin Street, Pacific Heights, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",252,180,351,8
1277,"300 Hayes Street, Civic Center, San Francisco",176,"500 Hull Avenue, Central San Jose, San Jose","3/8/2020 - 3/8/2020, Every day, Daily Average",2832,2575,3113,8
1277,"300 Hayes Street, Civic Center, San Francisco",181,"3400 Richmond Boulevard, Oakland Ave - Harrison St, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",945,768,1161,8
1277,"300 Hayes Street, Civic Center, San Francisco",184,"0 South Almaden Boulevard, Central San Jose, San Jose","3/8/2020 - 3/8/2020, Every day, Daily Average",2864,2613,3138,8
1277,"300 Hayes Street, Civic Center, San Francisco",186,"1800 Vicente Street, Sunset District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",1384,1070,1788,8
1277,"300 Hayes Street, Civic Center, San Francisco",194,"600 Aileen Street, Upper Telegraph, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",1079,853,1363,8
1277,"300 Hayes Street, Civic Center, San Francisco",206,"1300 15th Street, Mission District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",241,156,371,8
1277,"300 Hayes Street, Civic Center, San Francisco",207,"1100 Guerrero Street, Mission District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",603,467,778,8
1277,"300 Hayes Street, Civic Center, San Francisco",208,"600 Alabama Street, Mission District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",415,311,553,8
1277,"300 Hayes Street, Civic Center, San Francisco",209,"300 Wilde Avenue, Visitacion Valley, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",500,378,659,8
1277,"300 Hayes Street, Civic Center, San Francisco",210,"100 Ramsell Street, Oceanview, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",786,570,1083,8
1277,"300 Hayes Street, Civic Center, San Francisco",211,"200 16th Avenue, Richmond District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",838,643,1091,8
1277,"300 Hayes Street, Civic Center, San Francisco",212,"500 Washington Street, Financial District, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",644,470,882,8
1277,"300 Hayes Street, Civic Center, San Francisco",232,"1000 Beech Street, East Palo Alto","3/8/2020 - 3/8/2020, Every day, Daily Average",1900,1717,2102,8
1277,"300 Hayes Street, Civic Center, San Francisco",234,"100 Domestic Terminals Departures Level, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",982,818,1177,8
1277,"300 Hayes Street, Civic Center, San Francisco",242,"0 El Pavo Real Circle, San Rafael","3/8/2020 - 3/8/2020, Every day, Daily Average",1761,1551,1998,8
1277,"300 Hayes Street, Civic Center, San Francisco",264,"300 Irwin Street, San Rafael","3/8/2020 - 3/8/2020, Every day, Daily Average",1706,1457,1997,8
1277,"300 Hayes Street, Civic Center, San Francisco",283,"6100 San Pablo Avenue, Paradise Park, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",954,837,1086,8
1277,"300 Hayes Street, Civic Center, San Francisco",284,"300 45th Street, Temescal, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",1077,875,1324,8
1277,"300 Hayes Street, Civic Center, San Francisco",285,"1600 Maritime Street, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",733,587,914,8
1277,"300 Hayes Street, Civic Center, San Francisco",286,"1000 10th Street, West Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",877,737,1043,8
1277,"300 Hayes Street, Civic Center, San Francisco",288,"14700 Wiley Street, Washington Manor - Bonaire, San Leandro","3/8/2020 - 3/8/2020, Every day, Daily Average",1473,1221,1775,8
1277,"300 Hayes Street, Civic Center, San Francisco",299,"Chinatown / North Beach Campus, Russian Hill, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",573,433,757,8
1277,"300 Hayes Street, Civic Center, San Francisco",302,"0 Bass Court, Bayview, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",790,632,986,8
1277,"300 Hayes Street, Civic Center, San Francisco",303,"Bay Trail, Sunnyvale","3/8/2020 - 3/8/2020, Every day, Daily Average",2165,2033,2305,8
1277,"300 Hayes Street, Civic Center, San Francisco",304,"500 Zook Road, Mountain View","3/8/2020 - 3/8/2020, Every day, Daily Average",2156,1991,2334,8
1277,"300 Hayes Street, Civic Center, San Francisco",306,"200 Silverlake Drive, Lakewood, Sunnyvale","3/8/2020 - 3/8/2020, Every day, Daily Average",2278,2135,2429,8
1277,"300 Hayes Street, Civic Center, San Francisco",311,"200 Northgate Avenue, Westlake, Daly City","3/8/2020 - 3/8/2020, Every day, Daily Average",787,577,1073,8
1277,"300 Hayes Street, Civic Center, San Francisco",314,"200 Alta Mesa Drive, Serra Highlands, South San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",1192,833,1704,8
1277,"300 Hayes Street, Civic Center, San Francisco",315,"900 Veterans Boulevard, Redwood City","3/8/2020 - 3/8/2020, Every day, Daily Average",1614,1412,1844,8
1277,"300 Hayes Street, Civic Center, San Francisco",321,"Nimitz Freeway, Downtown Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",941,799,1107,8
1277,"300 Hayes Street, Civic Center, San Francisco",322,"300 Warwick Avenue, Adams Point, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",958,786,1167,8
1277,"300 Hayes Street, Civic Center, San Francisco",323,"900 Embarcadero West, West Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",900,764,1059,8
1277,"300 Hayes Street, Civic Center, San Francisco",333,"15900 Via Paro, San Lorenzo","3/8/2020 - 3/8/2020, Every day, Daily Average",1631,1310,2029,8
1277,"300 Hayes Street, Civic Center, San Francisco",338,"100 Hinman Road, Redwood City","3/8/2020 - 3/8/2020, Every day, Daily Average",1622,1425,1846,8
1277,"300 Hayes Street, Civic Center, San Francisco",345,"400 Moffett Boulevard, Mountain View","3/8/2020 - 3/8/2020, Every day, Daily Average",2129,1958,2314,8
1277,"300 Hayes Street, Civic Center, San Francisco",347,"900 Sycamore Drive, Midtown, Palo Alto","3/8/2020 - 3/8/2020, Every day, Daily Average",2090,1882,2320,8
1277,"300 Hayes Street, Civic Center, San Francisco",385,"0 Valley View Road, Orinda","3/8/2020 - 3/8/2020, Every day, Daily Average",1299,1114,1513,8
1277,"300 Hayes Street, Civic Center, San Francisco",388,"1700 Doolittle Drive, Davis Tract, San Leandro","3/8/2020 - 3/8/2020, Every day, Daily Average",1373,1166,1616,8
1277,"300 Hayes Street, Civic Center, San Francisco",389,"1000 Burkhart Avenue, Washington Manor - Bonaire, San Leandro","3/8/2020 - 3/8/2020, Every day, Daily Average",1568,1311,1875,8
1277,"300 Hayes Street, Civic Center, San Francisco",394,"3600 Page Street, Friendly Acres, Redwood City","3/8/2020 - 3/8/2020, Every day, Daily Average",1736,1516,1986,8
1277,"300 Hayes Street, Civic Center, San Francisco",403,"800 Pine Lane, San Rafael","3/8/2020 - 3/8/2020, Every day, Daily Average",1897,1709,2104,8
1277,"300 Hayes Street, Civic Center, San Francisco",408,"1800 Hillside Boulevard, Colma","3/8/2020 - 3/8/2020, Every day, Daily Average",1202,873,1654,8
1277,"300 Hayes Street, Civic Center, San Francisco",409,"200 Nelson Avenue, Edgemar - Pacific Manor, Pacifica","3/8/2020 - 3/8/2020, Every day, Daily Average",1057,784,1423,8
1277,"300 Hayes Street, Civic Center, San Francisco",417,"4400 Bell Avenue, Eastshore, Richmond","3/8/2020 - 3/8/2020, Every day, Daily Average",1206,1032,1408,8
1277,"300 Hayes Street, Civic Center, San Francisco",423,"200 Locust Avenue, San Rafael","3/8/2020 - 3/8/2020, Every day, Daily Average",1752,1512,2030,8
1277,"300 Hayes Street, Civic Center, San Francisco",431,"Seaborg Road, Berkeley","3/8/2020 - 3/8/2020, Every day, Daily Average",1566,1356,1808,8
1277,"300 Hayes Street, Civic Center, San Francisco",433,"600 Vanessa Drive, Central San Mateo, San Mateo","3/8/2020 - 3/8/2020, Every day, Daily Average",1402,1107,1774,8
1277,"300 Hayes Street, Civic Center, San Francisco",434,"1300 Franklin Street, Western Addition, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",169,112,254,8
1277,"300 Hayes Street, Civic Center, San Francisco",443,"New Corona Heights Trail, The Castro, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",476,361,627,8
1277,"300 Hayes Street, Civic Center, San Francisco",445,"900 Divisadero Street, Western Addition, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",272,189,390,8
1277,"300 Hayes Street, Civic Center, San Francisco",447,"2600 Alvarado Street, Floresta Gardens - Bradrick, San Leandro","3/8/2020 - 3/8/2020, Every day, Daily Average",1512,1255,1820,8
1277,"300 Hayes Street, Civic Center, San Francisco",452,"1200 Green Street, Russian Hill, San Francisco","3/8/2020 - 3/8/2020, Every day, Daily Average",411,284,593,8
1277,"300 Hayes Street, Civic Center, San Francisco",457,"3100 West Street, Hoover - Foster, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",853,701,1037,8
1277,"300 Hayes Street, Civic Center, San Francisco",458,"900 Webster Street, Downtown Oakland, Oakland","3/8/2020 - 3/8/2020, Every day, Daily Average",945,772,1155,8
1277,"300 Hayes Street, Civic Center, San Francisco",463,"2000 Bancroft Way, Downtown Berkeley, Berkeley","3/8/2020 - 3/8/2020, Every day, Daily Average",1339,1116,1605,8
1277,"300 Hayes Street, Civic Center, San Francisco",464,"1600 Fairview Street, South Berkeley, Berkeley","3/8/2020 - 3/8/2020, Every day, Daily Average",1059,827,1354,8
1277,"300 Hayes Street, Civic Center, San Francisco",469,"1800 Southgate Street, Southgate, Hayward","3/8/2020 - 3/8/2020, Every day, Daily Average",1959,1540,2490,8
1277,"300 Hayes Street, Civic Center, San Francisco",475,"1500 Lacassie Avenue, Walnut Creek","3/8/2020 - 3/8/2020, Every day, Daily Average",1726,1424,2091,8
1277,"300 Hayes Street, Civic Center, San Francisco",477,"0 Tara Road, Northwood - Tara, Orinda","3/8/2020 - 3/8/2020, Every day, Daily Average",1257,1081,1460,8
